Iteration,ExecutionTime
386,5.000000000032756e-06
387,5.000000000032756e-06
388,5.000000000032756e-06
389,4.95899999997107e-06
390,4.917000000048688e-06
391,4.916999999993177e-06
392,4.957999999999352e-06
393,4.957999999999352e-06
394,5.000000000032756e-06
395,4.957999999999352e-06
396,4.957999999999352e-06
397,4.959000000026581e-06
398,4.875000000015284e-06
399,4.999999999977245e-06
400,4.957999999999352e-06
401,4.957999999999352e-06
402,4.999999999977245e-06
403,4.957999999999352e-06
404,4.959000000026581e-06
405,5.042000000010649e-06
406,4.8329999999818796e-06
407,5.000000000032756e-06
408,4.916999999993177e-06
409,5.000000000032756e-06
410,4.959000000026581e-06
411,4.916999999993177e-06
412,4.957999999999352e-06
413,4.999999999977245e-06
414,4.957999999999352e-06
415,4.957999999999352e-06
416,4.95899999997107e-06
417,4.916999999993177e-06
418,4.957999999999352e-06
419,4.957999999999352e-06
420,4.959000000026581e-06
421,4.999999999977245e-06
422,4.95899999997107e-06
423,4.957999999999352e-06
424,4.957999999999352e-06
425,4.999999999977245e-06
426,4.957999999999352e-06
427,5.000000000032756e-06
428,4.999999999977245e-06
429,4.95899999997107e-06
430,5.000000000032756e-06
431,4.959000000026581e-06
432,5.041999999955138e-06
433,4.95899999997107e-06
434,4.957999999999352e-06
435,5.000000000032756e-06
436,4.957999999999352e-06
437,4.999999999977245e-06
438,4.957999999999352e-06
439,5.000000000032756e-06
440,4.999999999977245e-06
441,4.999999999977245e-06
442,5.04099999998342e-06
443,4.957999999999352e-06
444,5.083999999988542e-06
445,4.957999999999352e-06
446,4.957999999999352e-06
447,4.999999999977245e-06
448,4.957999999999352e-06
449,5.000000000032756e-06
450,4.957999999999352e-06
451,5.04099999998342e-06
452,4.999999999977245e-06
453,4.957999999999352e-06
454,4.999999999977245e-06
455,5.042000000010649e-06
456,5.042000000010649e-06
457,5.04099999998342e-06
458,4.957999999999352e-06
459,5.000000000032756e-06
460,5.000000000032756e-06
461,5.042000000010649e-06
462,5.000000000032756e-06
463,5.042000000010649e-06
464,4.999999999977245e-06
465,5.000000000032756e-06
466,4.999999999977245e-06
467,5.041999999955138e-06
468,5.042000000010649e-06
469,4.957999999999352e-06
470,5.083999999988542e-06
471,4.999999999977245e-06
472,5.042000000010649e-06
473,5.000000000032756e-06
474,5.082999999961313e-06
475,5.041999999955138e-06
476,4.999999999977245e-06
477,4.999999999977245e-06
478,5.041999999955138e-06
479,9.707999999997163e-06
480,4.999999999977245e-06
481,4.999999999977245e-06
482,5.000000000032756e-06
483,5.000000000032756e-06
484,5.000000000032756e-06
485,4.999999999977245e-06
486,4.999999999977245e-06
487,5.04099999998342e-06
488,5.04099999998342e-06
489,5.083000000016824e-06
490,5.042000000010649e-06
491,5.042000000010649e-06
492,5.000000000032756e-06
493,5.083000000016824e-06
494,5.125000000050228e-06
495,4.999999999977245e-06
496,5.041999999955138e-06
497,5.042000000010649e-06
498,4.999999999977245e-06
499,5.04099999998342e-06
500,4.957999999999352e-06
501,5.084000000044053e-06
502,4.999999999977245e-06
503,4.999999999977245e-06
504,4.999999999977245e-06
505,4.999999999977245e-06
506,5.000000000032756e-06
507,5.041000000038931e-06
508,4.999999999977245e-06
509,5.000000000032756e-06
510,5.083999999988542e-06
511,5.000000000032756e-06
512,5.000000000032756e-06
513,4.957999999999352e-06
514,5.041999999955138e-06
515,4.999999999977245e-06
516,4.999999999977245e-06
517,4.999999999977245e-06
518,4.959000000026581e-06
519,5.042000000010649e-06
520,4.95899999997107e-06
521,5.124999999994717e-06
522,4.957999999999352e-06
523,4.999999999977245e-06
524,4.957999999999352e-06
525,5.041000000038931e-06
526,4.999999999977245e-06
527,5.000000000032756e-06
528,4.999999999977245e-06
529,5.000000000032756e-06
530,4.999999999977245e-06
531,4.874999999959773e-06
532,4.957999999999352e-06
533,5.000000000032756e-06
534,5.042000000010649e-06
535,5.042000000010649e-06
536,4.957999999999352e-06
537,5.083000000016824e-06
538,5.000000000032756e-06
539,5.000000000032756e-06
540,5.083000000016824e-06
541,5.04099999998342e-06
542,5.124999999994717e-06
543,4.999999999977245e-06
544,5.083999999988542e-06
545,5.042000000010649e-06
546,5.042000000010649e-06
547,5.083999999988542e-06
548,4.999999999977245e-06
549,5.083999999988542e-06
550,5.082999999961313e-06
551,5.041000000038931e-06
552,5.083000000016824e-06
553,5.042000000010649e-06
554,5.084000000044053e-06
555,4.957999999999352e-06
556,5.041999999955138e-06
557,5.041999999955138e-06
558,5.042000000010649e-06
559,4.916999999993177e-06
560,5.000000000032756e-06
561,4.916000000021459e-06
562,4.957999999999352e-06
563,4.957999999999352e-06
564,5.000000000032756e-06
565,4.916999999993177e-06
566,5.041999999955138e-06
567,5.041999999955138e-06
568,4.999999999977245e-06
569,5.000000000032756e-06
570,4.915999999965948e-06
571,5.04099999998342e-06
572,5.000000000032756e-06
573,4.999999999977245e-06
574,5.000000000032756e-06
575,4.999999999977245e-06
576,5.000000000032756e-06
577,4.959000000026581e-06
578,4.957999999999352e-06
579,5.082999999961313e-06
580,4.95899999997107e-06
581,5.041999999955138e-06
582,4.999999999977245e-06
583,5.000000000032756e-06
584,4.957999999999352e-06
585,4.999999999977245e-06
586,4.957999999999352e-06
587,5.084000000044053e-06
588,4.999999999977245e-06
589,5.000000000032756e-06
590,4.957999999999352e-06
591,4.999999999977245e-06
592,4.957999999999352e-06
593,5.000000000032756e-06
594,4.999999999977245e-06
595,4.999999999977245e-06
596,4.916999999993177e-06
597,5.000000000032756e-06
598,4.957999999999352e-06
599,5.042000000010649e-06
600,4.95899999997107e-06
601,5.082999999961313e-06
602,5.000000000032756e-06
603,4.957999999999352e-06
604,4.957999999999352e-06
605,5.042000000010649e-06
606,5.042000000010649e-06
607,4.958000000054863e-06
608,5.041000000038931e-06
609,5.083000000016824e-06
610,5.000000000032756e-06
611,4.957999999999352e-06
612,4.999999999977245e-06
613,5.04099999998342e-06
614,5.000000000032756e-06
615,4.957999999999352e-06
616,4.915999999965948e-06
617,5.000000000032756e-06
618,4.957999999999352e-06
619,4.915999999965948e-06
620,5.083000000016824e-06
621,4.999999999977245e-06
622,4.957999999999352e-06
623,4.999999999977245e-06
624,4.957999999999352e-06
625,4.917000000048688e-06
626,4.999999999977245e-06
627,5.041999999955138e-06
628,4.95899999997107e-06
629,5.000000000032756e-06
630,4.959000000026581e-06
631,4.916999999993177e-06
632,4.999999999977245e-06
633,4.916000000021459e-06
634,4.999999999977245e-06
635,4.957999999999352e-06
636,5.04099999998342e-06
637,4.957999999999352e-06
638,5.000000000032756e-06
639,4.999999999977245e-06
640,5.000000000032756e-06
641,4.999999999977245e-06
642,5.000000000032756e-06
643,4.999999999977245e-06
644,4.95899999997107e-06
645,4.957999999999352e-06
646,5.041000000038931e-06
647,5.041000000038931e-06
648,4.957999999999352e-06
649,5.042000000010649e-06
650,5.083999999988542e-06
651,5.042000000010649e-06
652,5.042000000010649e-06
653,4.999999999977245e-06
654,5.042000000010649e-06
655,5.000000000032756e-06
656,4.999999999977245e-06
657,5.042000000010649e-06
658,4.957999999999352e-06
659,5.04099999998342e-06
660,5.000000000032756e-06
661,5.042000000010649e-06
662,4.999999999977245e-06
663,4.999999999977245e-06
664,4.999999999977245e-06
665,5.041999999955138e-06
666,5.082999999961313e-06
667,5.041000000038931e-06
668,5.041000000038931e-06
669,5.083000000016824e-06
670,5.000000000032756e-06
671,5.04099999998342e-06
672,5.04099999998342e-06
673,5.124999999994717e-06
674,5.084000000044053e-06
675,4.957999999999352e-06
676,5.082999999961313e-06
677,5.042000000010649e-06
678,5.042000000010649e-06
679,5.042000000010649e-06
680,5.042000000010649e-06
681,5.042000000010649e-06
682,5.000000000032756e-06
683,4.957999999999352e-06
684,5.000000000032756e-06
685,4.999999999977245e-06
686,5.04099999998342e-06
687,4.957999999999352e-06
688,4.957999999999352e-06
689,5.042000000010649e-06
690,4.95899999997107e-06
691,4.999999999977245e-06
692,4.917000000048688e-06
693,5.083999999988542e-06
694,5.042000000010649e-06
695,4.957999999999352e-06
696,5.000000000032756e-06
697,4.999999999977245e-06
698,5.041999999955138e-06
699,5.042000000010649e-06
700,4.999999999977245e-06
701,4.999999999977245e-06
702,4.959000000026581e-06
703,5.000000000032756e-06
704,4.999999999977245e-06
705,5.04099999998342e-06
706,5.000000000032756e-06
707,5.042000000010649e-06
708,5.042000000010649e-06
709,5.042000000010649e-06
710,5.000000000032756e-06
711,4.999999999977245e-06
712,5.083000000016824e-06
713,4.999999999977245e-06
714,5.000000000032756e-06
715,5.042000000010649e-06
716,4.999999999977245e-06
717,4.999999999977245e-06
718,4.999999999977245e-06
719,5.083000000016824e-06
720,4.959000000026581e-06
721,5.082999999961313e-06
722,5.041000000038931e-06
723,5.083000000016824e-06
724,5.084000000044053e-06
725,4.957999999999352e-06
726,5.04099999998342e-06
727,5.04099999998342e-06
728,5.04099999998342e-06
729,4.999999999977245e-06
730,5.082999999961313e-06
731,5.45800000001373e-06
732,5.124999999994717e-06
733,5.124999999994717e-06
734,5.04099999998342e-06
735,5.166000000000892e-06
736,4.999999999977245e-06
737,5.042000000010649e-06
738,4.999999999977245e-06
739,5.041999999955138e-06
740,4.95899999997107e-06
741,5.042000000010649e-06
742,4.957999999999352e-06
743,5.083000000016824e-06
744,4.916999999993177e-06
745,4.95899999997107e-06
746,4.999999999977245e-06
747,5.000000000032756e-06
748,5.000000000032756e-06
749,4.957999999999352e-06
750,4.999999999977245e-06
751,5.000000000032756e-06
752,5.000000000032756e-06
753,5.042000000010649e-06
754,4.999999999977245e-06
755,4.999999999977245e-06
756,4.999999999977245e-06
757,5.042000000010649e-06
758,5.041999999955138e-06
759,4.916999999993177e-06
760,4.999999999977245e-06
761,4.999999999977245e-06
762,5.000000000032756e-06
763,5.000000000032756e-06
764,5.000000000032756e-06
765,4.999999999977245e-06
766,4.957999999999352e-06
767,4.959000000026581e-06
768,5.042000000010649e-06
769,5.000000000032756e-06
770,4.999999999977245e-06
771,4.957999999999352e-06
772,5.000000000032756e-06
773,4.999999999977245e-06
774,5.042000000010649e-06
775,5.000000000032756e-06
776,5.000000000032756e-06
777,5.083000000016824e-06
778,5.000000000032756e-06
779,4.999999999977245e-06
780,4.957999999999352e-06
781,5.04099999998342e-06
782,4.957999999999352e-06
783,4.959000000026581e-06
784,5.000000000032756e-06
785,5.042000000010649e-06
786,4.999999999977245e-06
787,5.000000000032756e-06
788,4.957999999999352e-06
789,4.999999999977245e-06
790,4.957999999999352e-06
791,4.957999999999352e-06
792,5.041999999955138e-06
793,4.874999999959773e-06
794,5.000000000032756e-06
795,4.957999999999352e-06
796,4.957999999999352e-06
797,4.999999999977245e-06
798,4.957999999999352e-06
799,5.000000000032756e-06
800,4.957999999999352e-06
801,4.917000000048688e-06
802,4.999999999977245e-06
803,4.959000000026581e-06
804,5.000000000032756e-06
805,4.959000000026581e-06
806,4.957999999999352e-06
807,4.999999999977245e-06
808,4.957999999999352e-06
809,5.000000000032756e-06
810,4.957999999999352e-06
811,5.04099999998342e-06
812,4.957999999999352e-06
813,4.959000000026581e-06
814,4.999999999977245e-06
815,4.999999999977245e-06
816,5.04099999998342e-06
817,4.999999999977245e-06
818,4.999999999977245e-06
819,5.042000000010649e-06
820,4.959000000026581e-06
821,4.957999999999352e-06
822,4.957999999999352e-06
823,5.042000000010649e-06
824,4.959000000026581e-06
825,5.042000000010649e-06
826,4.957999999999352e-06
827,4.999999999977245e-06
828,4.957999999999352e-06
829,4.999999999977245e-06
830,4.957999999999352e-06
831,4.999999999977245e-06
832,4.957999999999352e-06
833,4.999999999977245e-06
834,5.042000000010649e-06
835,4.957999999999352e-06
836,5.04099999998342e-06
837,5.000000000032756e-06
838,5.042000000010649e-06
839,4.999999999977245e-06
840,5.042000000010649e-06
841,4.95899999997107e-06
842,4.957999999999352e-06
843,4.957999999999352e-06
844,4.999999999977245e-06
845,4.999999999977245e-06
846,4.999999999977245e-06
847,5.000000000032756e-06
848,4.999999999977245e-06
849,5.000000000032756e-06
850,4.999999999977245e-06
851,4.957999999999352e-06
852,4.959000000026581e-06
853,4.915999999965948e-06
854,4.999999999977245e-06
855,4.957999999999352e-06
856,4.915999999965948e-06
857,5.458999999985448e-06
858,5.042000000010649e-06
859,5.041999999955138e-06
860,5.041999999955138e-06
861,5.042000000010649e-06
862,5.042000000010649e-06
863,5.083999999988542e-06
864,5.041999999955138e-06
865,4.999999999977245e-06
866,5.084000000044053e-06
867,4.916999999993177e-06
868,4.915999999965948e-06
869,5.000000000032756e-06
870,4.957999999999352e-06
871,4.999999999977245e-06
872,5.083000000016824e-06
873,5.083000000016824e-06
874,5.042000000010649e-06
875,5.000000000032756e-06
876,4.959000000026581e-06
877,4.999999999977245e-06
878,4.95899999997107e-06
879,5.083000000016824e-06
880,4.915999999965948e-06
881,5.000000000032756e-06
882,4.957999999999352e-06
883,4.999999999977245e-06
884,5.000000000032756e-06
885,4.959000000026581e-06
886,4.999999999977245e-06
887,4.999999999977245e-06
888,4.999999999977245e-06
889,4.957999999999352e-06
890,5.000000000032756e-06
891,5.042000000010649e-06
892,5.000000000032756e-06
893,4.999999999977245e-06
894,4.999999999977245e-06
895,4.957999999999352e-06
896,5.04099999998342e-06
897,4.957999999999352e-06
898,4.95899999997107e-06
899,4.999999999977245e-06
900,4.959000000026581e-06
901,5.000000000032756e-06
902,4.999999999977245e-06
903,5.000000000032756e-06
904,4.999999999977245e-06
905,5.041999999955138e-06
906,4.999999999977245e-06
907,4.958000000054863e-06
908,4.959000000026581e-06
909,4.999999999977245e-06
910,4.999999999977245e-06
911,4.999999999977245e-06
912,4.957999999999352e-06
913,5.000000000032756e-06
914,5.000000000032756e-06
915,4.999999999977245e-06
916,4.999999999977245e-06
917,4.959000000026581e-06
918,4.957999999999352e-06
919,4.999999999977245e-06
920,4.916999999993177e-06
921,5.042000000010649e-06
922,5.000000000032756e-06
923,4.999999999977245e-06
924,4.999999999977245e-06
925,4.999999999977245e-06
926,5.000000000032756e-06
927,4.874999999959773e-06
928,4.999999999977245e-06
929,5.000000000032756e-06
930,4.999999999977245e-06
931,5.042000000010649e-06
932,4.957999999999352e-06
933,5.083000000016824e-06
934,5.000000000032756e-06
935,4.916000000021459e-06
936,4.957999999999352e-06
937,4.959000000026581e-06
938,4.957999999999352e-06
939,4.915999999965948e-06
940,4.957999999999352e-06
941,5.000000000032756e-06
942,4.999999999977245e-06
943,4.957999999999352e-06
944,4.916000000021459e-06
945,4.957999999999352e-06
946,4.875000000015284e-06
947,5.000000000032756e-06
948,5.000000000032756e-06
949,4.957999999999352e-06
950,4.999999999977245e-06
951,4.957999999999352e-06
952,5.000000000032756e-06
953,4.957999999999352e-06
954,4.957999999999352e-06
955,4.959000000026581e-06
956,4.916999999993177e-06
957,4.917000000048688e-06
958,4.999999999977245e-06
959,4.916999999993177e-06
960,4.957999999999352e-06
961,5.000000000032756e-06
962,4.999999999977245e-06
963,4.95899999997107e-06
964,4.957999999999352e-06
965,4.957999999999352e-06
966,4.875000000015284e-06
967,4.957999999999352e-06
968,4.916999999993177e-06
969,4.95899999997107e-06
970,4.957999999999352e-06
971,4.957999999999352e-06
972,4.999999999977245e-06
973,4.999999999977245e-06
974,4.957999999999352e-06
975,4.999999999977245e-06
976,5.000000000032756e-06
977,4.915999999965948e-06
978,4.999999999977245e-06
979,4.957999999999352e-06
980,4.957999999999352e-06
981,4.95899999997107e-06
982,4.916000000021459e-06
983,9.625000000013095e-06
984,4.957999999999352e-06
985,5.04099999998342e-06
986,4.957999999999352e-06
987,5.041999999955138e-06
988,4.916999999993177e-06
989,5.000000000032756e-06
990,5.000000000032756e-06
991,4.999999999977245e-06
992,4.916999999993177e-06
993,4.959000000026581e-06
994,4.957999999999352e-06
995,4.957999999999352e-06
996,4.917000000048688e-06
997,4.916999999993177e-06
998,5.000000000032756e-06
999,4.95899999997107e-06
